Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.9-212.96.0.32-0-0-0,134.221.96.9,0,212.96.0.32,0,0,07/05/2023 02:47:39 PM,47240,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,63.50550381033023,23620.0,14195.875739101128,33658.0,13582.0,47240.0,23620.0,14195.875739101128,33658.0,13582.0,0,0,0,0,0,0,0,0,0,0,0,63.50550381033023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.683485259217335E15,0.0,1.683485259217335E15,1.683485259217335E15,NeedManualLabel
134.221.96.3-186.107.0.88-0-0-0,134.221.96.3,0,186.107.0.88,0,0,07/05/2023 02:47:39 PM,47075,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,63.72809346787042,23537.5,13322.598864335741,32958.0,14117.0,47075.0,23537.5,13322.598864335741,32958.0,14117.0,0,0,0,0,0,0,0,0,0,0,0,63.72809346787042,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.683485259209004E15,0.0,1.683485259209004E15,1.683485259209004E15,NeedManualLabel
134.221.96.3-186.107.0.191-0-0-0,134.221.96.3,0,186.107.0.191,0,0,07/05/2023 02:47:39 PM,47077,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,63.7253860696306,23538.5,13362.19684408219,32987.0,14090.0,47077.0,23538.5,13362.19684408219,32987.0,14090.0,0,0,0,0,0,0,0,0,0,0,0,63.7253860696306,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.683485259209052E15,0.0,1.683485259209052E15,1.683485259209052E15,NeedManualLabel
134.221.96.0-140.83.0.32-0-0-0,134.221.96.0,0,140.83.0.32,0,0,07/05/2023 02:47:39 PM,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,666666.6666666666,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.68348525928011E15,0.0,1.68348525928011E15,1.68348525928011E15,NeedManualLabel
192.168.1.199-40.71.11.167-53676-443-6,192.168.1.199,53676,40.71.11.167,443,6,07/05/2023 02:47:33 PM,10392,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.4557351809084,10392.0,0.0,10392.0,10392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,96.2278675904542,96.2278675904542,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,1026,0,32,0,0,0,0,1.683485253841528E15,0.0,1.683485253841528E15,1.683485253841528E15,NeedManualLabel
192.168.1.190-35.244.233.98-60339-443-17,192.168.1.190,60339,35.244.233.98,443,17,07/05/2023 02:47:39 PM,311503,13,16,3669.0,11906.0,1357.0,32.0,282.2307692307692,491.16937910903914,1357.0,25.0,744.125,607.0054228203676,49999.51846370661,93.09701672215036,11125.107142857143,41783.58259052479,222717.0,3.0,311462.0,25955.166666666668,62654.1161512711,223162.0,22.0,302394.0,20159.6,57243.77119303025,224152.0,3.0,0,0,0,0,104,128,41.73314542717085,51.3638712949795,25.0,1357.0,564.3999999999999,604.634035794694,365582.3172413793,0,0,0,0,0,0,0,0,1.0,583.8620689655172,282.2307692307692,744.125,0,0,0,15575,29,49999,0,126,0,410,0,0,12,8,0,0,0,0,1.683485259233048E15,0.0,1.683485259233048E15,1.683485259233048E15,NeedManualLabel
192.168.1.206-224.0.0.251-5353-5353-17,192.168.1.206,5353,224.0.0.251,5353,17,07/05/2023 02:47:33 PM,3985786,2,0,2572.0,0.0,1286.0,1286.0,1286.0,0.0,0,0,0,0,645.2930488490853,0.5017830861968003,3985786.0,0.0,3985786.0,3985786.0,3985786.0,3985786.0,0.0,3985786.0,3985786.0,0,0,0,0,0,0,0,0,0,16,0,0.5017830861968003,0.0,1286.0,1286.0,1286.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1929.0,1286.0,0.0,0,0,0,0,0,0,1,1286,0,0,0,0,1,8,0,0,0,0,1.683485253180812E15,0.0,1.683485253180812E15,1.683485253180812E15,NeedManualLabel
192.168.1.199-104.18.107.66-46644-443-6,192.168.1.199,46644,104.18.107.66,443,6,07/05/2023 02:47:37 PM,4462,2,1,39.0,39.0,39.0,0.0,19.5,27.577164466275352,39.0,39.0,39.0,0.0,17480.950246526223,672.3442402510085,2231.0,3107.0271965336897,4428.0,34.0,4462.0,4462.0,0.0,4462.0,4462.0,0,0,0,0,0,1,0,0,0,64,32,448.2294935006724,224.1147467503362,0.0,39.0,29.25,19.5,380.25,0,0,0,2,3,0,0,0,0.0,39.0,19.5,39.0,0,0,0,0,0,0,0,13,0,13,501,8,0,32,0,0,0,0,1.683485257453445E15,0.0,1.683485257453445E15,1.683485257453445E15,NeedManualLabel
134.221.96.15-146.35.0.41-0-0-0,134.221.96.15,0,146.35.0.41,0,0,07/05/2023 02:47:34 PM,3365646,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5942395605479602,3365646.0,0.0,3365646.0,3365646.0,3365646.0,3365646.0,0.0,3365646.0,3365646.0,0,0,0,0,0,0,0,0,0,0,0,0.5942395605479602,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.683485254671562E15,0.0,1.683485254671562E15,1.683485254671562E15,NeedManualLabel
