Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.31.230.220-172.28.97.26-49637-53-17,172.31.230.220,49637,172.28.97.26,53,17,05/05/2023 04:54:15 PM,8722,1,1,61.0,181.0,61.0,61.0,61.0,0.0,181.0,181.0,181.0,0.0,27745.9298326072,229.30520522815866,8722.0,0.0,8722.0,8722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,114.65260261407933,114.65260261407933,61.0,181.0,101.0,69.2820323027551,4800.0,0,0,0,0,0,0,0,0,1.0,151.5,61.0,181.0,0,0,0,0,0,0,0,30,0,90,0,0,0,8,0,0,0,0,1.683320055964916E15,0.0,1.683320055964916E15,1.683320055964916E15,NeedManualLabel
172.31.230.220-185.125.190.58-39926-123-17,172.31.230.220,39926,185.125.190.58,123,17,05/05/2023 04:54:21 PM,76354,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1257.3015166199543,26.19378159624905,76354.0,0.0,76354.0,76354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13.096890798124525,13.096890798124525,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0,0,0,0,1.683320061153536E15,0.0,1.683320061153536E15,1.683320061153536E15,NeedManualLabel
172.31.230.220-172.28.97.26-46008-53-17,172.31.230.220,46008,172.28.97.26,53,17,05/05/2023 04:53:31 PM,13343,1,1,61.0,225.0,61.0,61.0,61.0,0.0,225.0,225.0,225.0,0.0,21434.460016488047,149.89132878662969,13343.0,0.0,13343.0,13343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,74.94566439331484,74.94566439331484,61.0,225.0,115.66666666666666,94.68544414709862,8965.333333333332,0,0,0,0,0,0,0,0,1.0,173.5,61.0,225.0,0,0,0,0,0,0,0,30,0,112,0,0,0,8,0,0,0,0,1.683320011410016E15,0.0,1.683320011410016E15,1.683320011410016E15,NeedManualLabel
172.31.230.220-172.28.97.26-36330-53-17,172.31.230.220,36330,172.28.97.26,53,17,05/05/2023 04:54:33 PM,2790,1,1,48.0,64.0,48.0,48.0,48.0,0.0,64.0,64.0,64.0,0.0,40143.36917562724,716.8458781362008,2790.0,0.0,2790.0,2790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,358.4229390681004,358.4229390681004,48.0,64.0,53.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,80.0,48.0,64.0,0,0,0,0,0,0,0,24,0,32,0,0,0,8,0,0,0,0,1.683320073580069E15,0.0,1.683320073580069E15,1.683320073580069E15,NeedManualLabel
172.31.230.220-40.71.11.167-52272-443-6,172.31.230.220,52272,40.71.11.167,443,6,05/05/2023 04:53:53 PM,20521238,3,2,847.0,385.0,847.0,0.0,282.33333333333337,489.015678003613,385.0,0.0,192.5,272.2361107568208,60.035364338155425,0.24365001760615027,5130309.5,1.0236319101341736E7,2.0484778E7,50.0,2.0521238E7,1.0260619E7,1.4470892193721574E7,2.0493085E7,28153.0,2.0512881E7,2.0512881E7,0.0,2.0512881E7,2.0512881E7,0,0,0,0,96,64,0.14619001056369016,0.0974600070424601,0.0,847.0,205.33333333333334,350.04666355597027,122532.66666666666,0,0,0,2,5,0,0,0,0.0,246.4,282.3333333333333,192.5,0,0,0,0,0,0,0,169,0,77,501,1021,1,32,8307.0,0.0,8307.0,8307.0,8.41660026977504E14,1.1902869960890402E15,1.68332003347023E15,2.0484778E7,NeedManualLabel
172.31.230.220-142.250.176.205-58551-443-17,172.31.230.220,58551,142.250.176.205,443,17,05/05/2023 04:54:33 PM,121049,8,10,4768.0,4065.0,1357.0,31.0,596.0000000000001,647.3018726110054,1357.0,26.0,406.50000000000006,531.2175218830376,72970.44998306471,148.70011317730837,7120.529411764706,17402.963735085636,70810.0,0.0,114016.0,16288.000000000002,25820.94436692818,71765.0,48.0,106855.0,11872.777777777777,23924.637049377456,70953.0,0.0,0,0,0,0,64,80,66.08893918991483,82.61117398739353,26.0,1357.0,536.3157894736843,593.6360700174232,352403.783625731,0,0,0,0,0,0,0,0,1.0,566.1111111111111,596.0,406.5,0,0,0,8833,18,72970,0,264,0,225,0,0,7,8,0,0,0,0,1.683320073585211E15,0.0,1.683320073585211E15,1.683320073585211E15,NeedManualLabel
142.250.80.110-172.31.230.220-443-44426-17,142.250.80.110,443,172.31.230.220,44426,17,05/05/2023 04:53:34 PM,77743245,100,91,8571.0,47586.0,640.0,26.0,85.71000000000002,125.49323254319897,1357.0,32.0,522.9230769230774,613.6781862175942,722.3392849115058,2.4568050896254716,409174.97368421056,1661136.3922878085,1.147207E7,0.0,7.7743245E7,785285.303030303,2244450.501808184,1.1498116E7,0.0,7.771773E7,863530.3333333331,2339521.1732136295,1.147207E7,46.0,0,0,0,0,800,728,1.2862853872384667,1.1705197023870049,26.0,1357.0,292.6875,483.36344086886265,233640.2159685865,0,0,0,0,0,0,0,0,0.0,294.21989528795814,85.71,522.9230769230769,0,0,0,3739,12,14845,0,44,0,249,0,0,99,8,3650617.3333333335,2251826.0451682024,6355153.0,36314.0,2.4047429532381244E14,6.362351586655026E14,1.683320014053505E15,5355699.0,NeedManualLabel
172.31.230.220-172.28.97.26-56077-53-17,172.31.230.220,56077,172.28.97.26,53,17,05/05/2023 04:53:31 PM,2032,1,1,71.0,141.0,71.0,71.0,71.0,0.0,141.0,141.0,141.0,0.0,104330.70866141733,984.2519685039371,2032.0,0.0,2032.0,2032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,492.12598425196853,492.12598425196853,71.0,141.0,94.33333333333333,40.414518843273804,1633.3333333333333,0,0,0,0,0,0,0,0,1.0,141.5,71.0,141.0,0,0,0,0,0,0,0,35,0,70,0,0,0,8,0,0,0,0,1.683320011423615E15,0.0,1.683320011423615E15,1.683320011423615E15,NeedManualLabel
172.31.230.220-172.28.97.26-57965-53-17,172.31.230.220,57965,172.28.97.26,53,17,05/05/2023 04:54:16 PM,8211,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,12909.511630739253,243.57569114602364,8211.0,0.0,8211.0,8211.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,121.78784557301182,121.78784557301182,45.0,61.0,50.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,75.5,45.0,61.0,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0,0,0,0,1.683320056810893E15,0.0,1.683320056810893E15,1.683320056810893E15,NeedManualLabel
172.31.230.220-172.28.97.26-48970-53-17,172.31.230.220,48970,172.28.97.26,53,17,05/05/2023 04:54:21 PM,9228,1,1,43.0,123.0,43.0,43.0,43.0,0.0,123.0,123.0,123.0,0.0,17988.72995231903,216.7316861725184,9228.0,0.0,9228.0,9228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,108.3658430862592,108.3658430862592,43.0,123.0,69.66666666666667,46.188021535170066,2133.3333333333335,0,0,0,0,0,0,0,0,1.0,104.5,43.0,123.0,0,0,0,0,0,0,0,21,0,61,0,0,0,8,0,0,0,0,1.683320061143828E15,0.0,1.683320061143828E15,1.683320061143828E15,NeedManualLabel
172.31.230.220-172.28.97.26-34580-53-17,172.31.230.220,34580,172.28.97.26,53,17,05/05/2023 04:54:15 PM,2089,1,1,71.0,142.0,71.0,71.0,71.0,0.0,142.0,142.0,142.0,0.0,101962.66156055528,957.3958831977022,2089.0,0.0,2089.0,2089.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,478.6979415988511,478.6979415988511,71.0,142.0,94.66666666666667,40.991869112463434,1680.3333333333335,0,0,0,0,0,0,0,0,1.0,142.0,71.0,142.0,0,0,0,0,0,0,0,35,0,71,0,0,0,8,0,0,0,0,1.68332005597651E15,0.0,1.68332005597651E15,1.68332005597651E15,NeedManualLabel
172.31.230.220-224.0.0.251-0-0-0,172.31.230.220,0,224.0.0.251,0,0,05/05/2023 04:53:38 PM,56512038,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03539068967925029,5.6512038E7,0.0,5.6512038E7,5.6512038E7,5.6512038E7,5.6512038E7,0.0,5.6512038E7,5.6512038E7,0,0,0,0,0,0,0,0,0,0,0,0.03539068967925029,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.416600373111285E14,1.1902869597527525E15,1.683320018110219E15,5.6512038E7,NeedManualLabel
172.31.230.220-172.28.97.26-34115-53-17,172.31.230.220,34115,172.28.97.26,53,17,05/05/2023 04:53:31 PM,2616,1,1,61.0,181.0,61.0,61.0,61.0,0.0,181.0,181.0,181.0,0.0,92507.64525993884,764.5259938837921,2616.0,0.0,2616.0,2616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,382.26299694189606,382.26299694189606,61.0,181.0,101.0,69.2820323027551,4800.0,0,0,0,0,0,0,0,0,1.0,151.5,61.0,181.0,0,0,0,0,0,0,0,30,0,90,0,0,0,8,0,0,0,0,1.683320011409859E15,0.0,1.683320011409859E15,1.683320011409859E15,NeedManualLabel
172.31.230.220-142.250.65.197-55714-443-6,172.31.230.220,55714,142.250.65.197,443,6,05/05/2023 04:54:00 PM,8435864,16,21,6728.0,3278.0,2990.0,0.0,420.5000000000001,1008.4300669853116,1238.0,0.0,156.09523809523807,299.81476027072193,1186.1262817892748,4.386035621247569,234329.55555555568,1111235.2107661213,6582943.0,0.0,8433139.0,562209.2666666668,1702270.658771247,6591310.0,9.0,8433041.0,421652.05,1483142.7321632537,6585808.0,0.0,1,0,0,0,512,672,1.896664052431381,2.4893715688161877,0.0,2990.0,264.3421052631579,692.4058049437284,479425.7987197724,0,0,0,19,37,0,0,0,1.0,271.4864864864865,420.5,156.0952380952381,0,0,0,4964,8,20832,0,181,0,88,12297,1045,6,32,1677613.0,0.0,1677613.0,1677613.0,8.416600234364245E14,1.1902870107413612E15,1.683320040289906E15,6582943.0,NeedManualLabel
