Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.199-54.156.227.226-55246-443-6,192.168.1.199,55246,54.156.227.226,443,6,07/05/2023 02:47:21 PM,143,2,0,77.0,0.0,46.0,31.0,38.5,10.606601717798213,0,0,0,0,538461.5384615384,13986.013986013986,143.0,0.0,143.0,143.0,143.0,143.0,0.0,143.0,143.0,0,0,0,0,0,1,0,0,0,64,0,13986.013986013986,0.0,31.0,46.0,41.0,8.660254037844387,75.0,1,0,0,2,2,0,0,0,0.0,61.5,38.5,0.0,0,0,0,0,0,0,1,38,0,0,501,0,1,32,0,0,0,0,1.683485241728717E15,0.0,1.683485241728717E15,1.683485241728717E15,NeedManualLabel
54.156.227.226-192.168.1.199-443-55246-6,54.156.227.226,443,192.168.1.199,55246,6,07/05/2023 02:47:21 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,188,0,0,32,0,0,0,0,1.683485241740908E15,0.0,1.683485241740908E15,1.683485241740908E15,NeedManualLabel
Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.199-142.251.40.238-34050-443-6,192.168.1.199,34050,142.251.40.238,443,6,07/05/2023 02:47:25 PM,43745,6,13,1691.0,2230.0,1004.0,0.0,281.8333333333333,419.3210782522943,521.0,0.0,171.53846153846155,185.07458648907627,89633.1009258201,434.33535261172705,2430.2777777777783,7144.794796423935,30172.0,-18.0,36639.0,7327.8,14849.703741152549,33877.0,195.0,39253.0,3271.083333333333,8721.5146876543,30172.0,0.0,1,0,0,0,192,416,137.15853240370328,297.1768202080238,0.0,1004.0,225.30000000000004,278.74872669050694,77700.85263157895,0,0,0,13,19,0,0,0,2.0,237.1578947368421,281.8333333333333,171.53846153846155,0,0,0,3921,13,107457,0,89,0,117,4232,1045,3,32,0,0,0,0,1.683485245503486E15,0.0,1.683485245503486E15,1.683485245503486E15,NeedManualLabel
192.168.1.206-224.0.0.251-5353-5353-17,192.168.1.206,5353,224.0.0.251,5353,17,07/05/2023 02:47:30 PM,613961,4,0,914.0,0.0,289.0,117.0,228.5,76.142410433783,0,0,0,0,1488.6939072677255,6.515071804235123,204653.66666666666,177243.6443609004,308703.0,0.0,613961.0,204653.66666666666,177243.6443609004,308703.0,0.0,0,0,0,0,0,0,0,0,0,32,0,6.515071804235123,0.0,117.0,289.0,240.6,71.2762232445014,5080.3,0,0,0,0,0,0,0,0,0.0,300.75,228.5,0.0,0,0,0,914,4,1488,1,228,0,0,0,0,3,8,0,0,0,0,1.683485250099233E15,0.0,1.683485250099233E15,1.683485250099233E15,NeedManualLabel
192.168.1.199-104.18.107.66-46644-443-6,192.168.1.199,46644,104.18.107.66,443,6,07/05/2023 02:47:24 PM,1056915,6,3,254.0,630.0,159.0,0.0,42.33333333333333,61.94406078605653,556.0,35.0,210.0,299.6514642046656,836.3964935685461,8.51534891642185,132114.375,369550.28616759804,1046687.0,-13.0,1056915.0,211383.0,466956.16106600413,1046687.0,8.0,1052204.0,526102.0,744020.5835916101,1052204.0,0.0,1,0,0,0,192,96,5.676899277614567,2.8384496388072833,0.0,556.0,92.3,169.36092294925126,28683.122222222224,0,0,0,6,9,0,0,0,0.0,102.55555555555556,42.333333333333336,210.0,0,0,0,806,4,147187,0,28,0,70,501,8,2,32,0,0,0,0,1.683485244452296E15,0.0,1.683485244452296E15,1.683485244452296E15,NeedManualLabel
192.168.1.204-224.0.0.251-5353-5353-17,192.168.1.204,5353,224.0.0.251,5353,17,07/05/2023 02:47:26 PM,3991581,10,0,6313.0,0.0,1266.0,117.0,631.3,468.75652291757797,0,0,0,0,1581.5788280383135,2.5052729732905332,443509.0,464055.65486237744,1229012.0,0.0,3991581.0,443509.0,464055.65486237744,1229012.0,0.0,0,0,0,0,0,0,0,0,0,80,0,2.5052729732905332,0.0,117.0,1266.0,639.4545454545455,445.52314499616375,198490.87272727274,0,0,0,0,0,0,0,0,0.0,703.4,631.3,0.0,0,0,0,4489,8,2436,1,631,0,0,0,0,9,8,0,0,0,0,1.683485246107651E15,0.0,1.683485246107651E15,1.683485246107651E15,NeedManualLabel
192.168.1.199-142.250.80.35-49036-443-6,192.168.1.199,49036,142.250.80.35,443,6,07/05/2023 02:47:21 PM,31421,6,6,143.0,216.0,104.0,0.0,23.833333333333336,42.25833251166764,74.0,0.0,36.0,32.75973137863008,11425.479774672991,381.9101874542504,2856.454545454545,4867.379651591529,11459.0,-33.0,21802.0,4360.4,9643.625293425703,21611.0,4.0,21282.0,4256.4,5856.946841145137,11459.0,0.0,1,0,0,0,192,192,190.9550937271252,190.9550937271252,0.0,104.0,35.61538461538462,40.62539940632063,1650.423076923077,0,0,0,6,12,0,0,0,1.0,38.583333333333336,23.833333333333332,36.0,0,0,0,359,6,16466,0,11,0,18,501,267,1,32,0,0,0,0,1.683485241624824E15,0.0,1.683485241624824E15,1.683485241624824E15,NeedManualLabel
142.250.80.74-192.168.1.199-443-48616-6,142.250.80.74,443,192.168.1.199,48616,6,07/05/2023 02:47:25 PM,16,1,1,124.0,0.0,124.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,7750000.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,62500.0,62500.0,0.0,124.0,82.66666666666666,71.5914333795136,5125.333333333334,0,0,0,1,2,0,0,0,1.0,124.0,124.0,0.0,0,0,0,0,0,0,0,62,0,0,1045,501,0,32,0,0,0,0,1.683485245522492E15,0.0,1.683485245522492E15,1.683485245522492E15,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/05/2023 02:47:28 PM,461605,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,6.499063051743374,230802.5,326385.6409533054,461592.0,13.0,461605.0,230802.5,326385.6409533054,461592.0,13.0,0,0,0,0,0,0,0,0,0,0,0,6.499063051743374,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.683485248068088E15,0.0,1.683485248068088E15,1.683485248068088E15,NeedManualLabel
